trial,D,W,ID,MT,error,subject_id,group_id,device
11,3.0,1.0,2.019365324866931,548.0279922485352,0,5,0,0
12,1.75,0.25,3.0588936890535683,562.6873970031738,0,5,0,0
13,3.5,0.5,3.0588936890535683,803.9991855621338,1,5,0,0
14,15.0,1.0,4.026560826271135,960.5519771575928,0,5,0,0
15,3.0,1.0,2.019365324866931,812.5386238098145,0,5,0,0
16,6.0,2.0,2.004800986263821,565.4430389404297,0,5,0,0
17,7.5,0.5,4.0636946753173895,692.3706531524658,0,5,0,0
18,3.75,0.25,4.058893689053568,799.1940975189209,1,5,0,0
19,3.5,0.5,3.0588936890535683,650.057315826416,0,5,0,0
20,9.0,3.0,2.0031882776310477,629.1642189025879,0,5,0,0
21,11.25,0.75,4.016012317988631,1151.4370441436768,0,5,0,0
22,3.75,0.25,4.058893689053568,1446.662425994873,1,5,0,0
23,9.0,3.0,2.0031882776310477,644.9904441833496,0,5,0,0
24,3.0,1.0,2.019365324866931,652.599573135376,0,5,0,0
25,15.0,1.0,4.026560826271135,1130.6686401367188,0,5,0,0
26,9.0,3.0,2.0031882776310477,697.8182792663574,0,5,0,0
27,7.5,0.5,4.0636946753173895,1130.7382583618164,0,5,0,0
28,14.0,2.0,3.009586048829198,897.4108695983887,0,5,0,0
29,3.75,0.25,4.058893689053568,684.6985816955566,1,5,0,0
30,6.0,2.0,2.004800986263821,499.0875720977783,0,5,0,0
31,9.0,3.0,2.0031882776310477,616.7201995849609,0,5,0,0
32,15.0,1.0,4.026560826271135,969.9254035949708,0,5,0,0
33,7.0,1.0,3.0241663111307524,626.5170574188232,0,5,0,0
34,12.0,4.0,2.0,681.5035343170166,0,5,0,0
35,3.5,0.5,3.0588936890535683,794.6114540100098,1,5,0,0
36,1.75,0.25,3.0588936890535683,681.8816661834717,1,5,0,0
37,7.0,1.0,3.0241663111307524,694.634199142456,1,5,0,0
38,7.5,0.5,4.0636946753173895,613.3968830108643,1,5,0,0
39,1.75,0.25,3.0588936890535683,780.9145450592041,1,5,0,0
40,7.5,0.5,4.0636946753173895,765.568733215332,1,5,0,0
41,7.0,1.0,3.0241663111307524,697.6783275604248,1,5,0,0
42,11.25,0.75,4.016012317988631,776.6821384429932,0,5,0,0
43,7.5,0.5,4.0636946753173895,703.16481590271,1,5,0,0
44,14.0,2.0,3.009586048829198,764.3146514892578,0,5,0,0
45,11.25,0.75,4.016012317988631,828.8273811340332,0,5,0,0
46,12.0,4.0,2.0,517.61794090271,0,5,0,0
47,14.0,2.0,3.009586048829198,719.40016746521,0,5,0,0
48,15.0,1.0,4.026560826271135,675.2066612243652,0,5,0,0
49,14.0,2.0,3.009586048829198,1033.3783626556396,0,5,0,0
50,6.0,2.0,2.004800986263821,666.7892932891846,0,5,0,0
51,3.75,0.25,4.058893689053568,834.345817565918,1,5,0,0
52,3.5,0.5,3.0588936890535683,551.722526550293,1,5,0,0
53,12.0,4.0,2.0,666.1989688873291,0,5,0,0
54,3.0,1.0,2.019365324866931,665.4517650604248,1,5,0,0
55,12.0,4.0,2.0,577.0893096923828,0,5,0,0
56,7.0,1.0,3.0241663111307524,697.6847648620605,1,5,0,0
57,1.75,0.25,3.0588936890535683,564.5091533660889,1,5,0,0
58,11.25,0.75,4.016012317988631,748.0564117431641,0,5,0,0
59,15.0,1.0,4.026560826271135,765.6705379486084,1,5,0,0
0,9.0,3.0,2.0031882776310477,563.4784698486328,0,6,1,0
1,1.75,0.25,3.0588936890535683,433.1512451171875,1,6,1,0
2,12.0,4.0,2.0,499.7215270996094,0,6,1,0
3,11.25,0.75,4.016012317988631,566.3535594940186,1,6,1,0
4,6.0,2.0,2.004800986263821,802.3867607116699,0,6,1,0
5,3.75,0.25,4.058893689053568,559.4663619995117,0,6,1,0
6,15.0,1.0,4.026560826271135,555.1950931549072,0,6,1,0
7,3.0,1.0,2.019365324866931,466.72630310058594,0,6,1,0
8,3.75,0.25,4.058893689053568,612.4169826507568,1,6,1,0
9,9.0,3.0,2.0031882776310477,552.6041984558105,0,6,1,0
10,14.0,2.0,3.009586048829198,517.7531242370605,0,6,1,0
11,1.75,0.25,3.0588936890535683,527.6484489440918,1,6,1,0
12,9.0,3.0,2.0031882776310477,445.72973251342773,0,6,1,0
13,7.0,1.0,3.0241663111307524,688.8835430145264,1,6,1,0
14,11.25,0.75,4.016012317988631,446.07043266296387,1,6,1,0
15,6.0,2.0,2.004800986263821,447.4153518676758,0,6,1,0
16,3.5,0.5,3.0588936890535683,483.4170341491699,1,6,1,0
17,1.75,0.25,3.0588936890535683,662.5757217407227,1,6,1,0
18,11.25,0.75,4.016012317988631,535.2537631988525,1,6,1,0
19,3.75,0.25,4.058893689053568,847.7249145507812,1,6,1,0
20,1.75,0.25,3.0588936890535683,588.860273361206,1,6,1,0
21,9.0,3.0,2.0031882776310477,536.4823341369629,0,6,1,0
22,6.0,2.0,2.004800986263821,410.4349613189697,0,6,1,0
23,3.0,1.0,2.019365324866931,461.2858295440674,1,6,1,0
24,3.75,0.25,4.058893689053568,463.803768157959,1,6,1,0
25,7.5,0.5,4.0636946753173895,564.4123554229736,0,6,1,0
26,12.0,4.0,2.0,485.1958751678467,0,6,1,0
27,7.0,1.0,3.0241663111307524,546.9014644622803,0,6,1,0
28,3.0,1.0,2.019365324866931,500.0607967376709,1,6,1,0
29,11.25,0.75,4.016012317988631,602.6315689086914,0,6,1,0
30,3.0,1.0,2.019365324866931,500.8726119995117,0,6,1,0
31,9.0,3.0,2.0031882776310477,444.55647468566895,0,6,1,0
32,3.5,0.5,3.0588936890535683,529.0026664733887,0,6,1,0
33,3.75,0.25,4.058893689053568,485.3148460388184,1,6,1,0
34,1.75,0.25,3.0588936890535683,467.8497314453125,1,6,1,0
35,11.25,0.75,4.016012317988631,709.0499401092529,1,6,1,0
36,3.0,1.0,2.019365324866931,613.652229309082,0,6,1,0
37,6.0,2.0,2.004800986263821,462.7566337585449,0,6,1,0
38,7.5,0.5,4.0636946753173895,463.878870010376,1,6,1,0
39,7.5,0.5,4.0636946753173895,574.3489265441895,1,6,1,0
40,7.5,0.5,4.0636946753173895,594.9141979217529,1,6,1,0
41,14.0,2.0,3.009586048829198,587.3916149139404,0,6,1,0
42,7.5,0.5,4.0636946753173895,465.26598930358887,1,6,1,0
43,7.0,1.0,3.0241663111307524,534.8451137542725,0,6,1,0
44,14.0,2.0,3.009586048829198,545.1304912567139,0,6,1,0
45,14.0,2.0,3.009586048829198,498.8296031951904,0,6,1,0
46,3.5,0.5,3.0588936890535683,482.51843452453613,0,6,1,0
47,12.0,4.0,2.0,498.75545501708984,0,6,1,0
48,12.0,4.0,2.0,513.5025978088379,0,6,1,0
49,3.5,0.5,3.0588936890535683,718.3575630187988,0,6,1,0
50,7.0,1.0,3.0241663111307524,575.735330581665,0,6,1,0
51,15.0,1.0,4.026560826271135,666.7497158050537,1,6,1,0
52,6.0,2.0,2.004800986263821,503.7918090820313,0,6,1,0
53,14.0,2.0,3.009586048829198,598.6769199371338,0,6,1,0
54,3.5,0.5,3.0588936890535683,579.0743827819824,1,6,1,0
55,15.0,1.0,4.026560826271135,519.597053527832,1,6,1,0
56,12.0,4.0,2.0,480.9927940368652,0,6,1,0
57,15.0,1.0,4.026560826271135,644.3674564361572,0,6,1,0
58,7.0,1.0,3.0241663111307524,578.5212516784668,0,6,1,0
59,15.0,1.0,4.026560826271135,600.5382537841797,0,6,1,0
0,1.75,0.25,3.0588936890535683,1914.0048027038576,1,6,1,1
1,7.5,0.5,4.0636946753173895,976.6402244567872,0,6,1,1
2,11.25,0.75,4.016012317988631,952.1818161010742,1,6,1,1
3,12.0,4.0,2.0,778.7079811096191,0,6,1,1
4,6.0,2.0,2.004800986263821,761.8050575256348,0,6,1,1
5,1.75,0.25,3.0588936890535683,788.9258861541748,1,6,1,1
6,9.0,3.0,2.0031882776310477,729.8011779785156,1,6,1,1
7,3.5,0.5,3.0588936890535683,1039.6146774291992,1,6,1,1
8,12.0,4.0,2.0,730.0777435302734,0,6,1,1
9,3.5,0.5,3.0588936890535683,1279.490947723389,0,6,1,1
10,9.0,3.0,2.0031882776310477,1121.9210624694824,0,6,1,1
11,14.0,2.0,3.009586048829198,912.0652675628662,0,6,1,1
12,3.75,0.25,4.058893689053568,963.6402130126952,0,6,1,1
13,6.0,2.0,2.004800986263821,703.3097743988037,0,6,1,1
14,3.75,0.25,4.058893689053568,1277.909755706787,0,6,1,1
15,3.0,1.0,2.019365324866931,1054.1322231292725,1,6,1,1
16,14.0,2.0,3.009586048829198,794.5663928985596,0,6,1,1
17,7.0,1.0,3.0241663111307524,812.9823207855225,0,6,1,1
18,7.0,1.0,3.0241663111307524,796.3593006134033,0,6,1,1
19,3.5,0.5,3.0588936890535683,825.8373737335205,0,6,1,1
20,9.0,3.0,2.0031882776310477,701.6561031341553,0,6,1,1
21,9.0,3.0,2.0031882776310477,683.7954521179199,0,6,1,1
22,14.0,2.0,3.009586048829198,881.7298412322998,0,6,1,1
23,12.0,4.0,2.0,678.8656711578369,0,6,1,1
24,7.0,1.0,3.0241663111307524,834.9578380584717,0,6,1,1
25,3.0,1.0,2.019365324866931,699.1457939147949,0,6,1,1
26,3.5,0.5,3.0588936890535683,1031.2607288360596,0,6,1,1
27,3.0,1.0,2.019365324866931,760.8547210693359,1,6,1,1
28,12.0,4.0,2.0,679.2750358581543,0,6,1,1
29,1.75,0.25,3.0588936890535683,1206.9542407989502,1,6,1,1
30,3.75,0.25,4.058893689053568,2110.2850437164307,0,6,1,1
31,6.0,2.0,2.004800986263821,794.6240901947021,0,6,1,1
32,15.0,1.0,4.026560826271135,941.9386386871338,0,6,1,1
33,7.0,1.0,3.0241663111307524,929.4631481170654,0,6,1,1
34,3.5,0.5,3.0588936890535683,1165.0331020355225,0,6,1,1
35,3.75,0.25,4.058893689053568,1050.621509552002,0,6,1,1
36,15.0,1.0,4.026560826271135,949.596643447876,0,6,1,1
37,7.5,0.5,4.0636946753173895,1151.6311168670654,1,6,1,1
38,1.75,0.25,3.0588936890535683,1020.67232131958,0,6,1,1
39,3.0,1.0,2.019365324866931,668.6387062072754,0,6,1,1
40,15.0,1.0,4.026560826271135,941.3790702819824,0,6,1,1
41,15.0,1.0,4.026560826271135,1032.2887897491455,1,6,1,1
42,14.0,2.0,3.009586048829198,930.9196472167968,0,6,1,1
43,7.5,0.5,4.0636946753173895,1155.4031372070312,0,6,1,1
44,9.0,3.0,2.0031882776310477,770.2643871307373,0,6,1,1
45,7.5,0.5,4.0636946753173895,1036.630153656006,0,6,1,1
46,11.25,0.75,4.016012317988631,997.8389739990234,0,6,1,1
47,1.75,0.25,3.0588936890535683,914.212703704834,0,6,1,1
48,3.0,1.0,2.019365324866931,629.3580532073975,1,6,1,1
49,7.0,1.0,3.0241663111307524,778.0985832214355,0,6,1,1
50,12.0,4.0,2.0,715.1134014129639,0,6,1,1
51,14.0,2.0,3.009586048829198,823.3668804168701,0,6,1,1
52,6.0,2.0,2.004800986263821,645.7962989807129,0,6,1,1
53,6.0,2.0,2.004800986263821,634.326696395874,0,6,1,1
54,11.25,0.75,4.016012317988631,1025.0678062438965,0,6,1,1
55,7.5,0.5,4.0636946753173895,963.165044784546,0,6,1,1
56,11.25,0.75,4.016012317988631,991.3458824157716,0,6,1,1
57,11.25,0.75,4.016012317988631,973.2649326324464,1,6,1,1
58,15.0,1.0,4.026560826271135,931.3275814056396,1,6,1,1
59,3.75,0.25,4.058893689053568,1316.0104751586914,0,6,1,1
0,15.0,1.0,4.026560826271135,1412.463665008545,0,7,0,1
1,6.0,2.0,2.004800986263821,699.91135597229,0,7,0,1
2,3.0,1.0,2.019365324866931,750.3209114074707,0,7,0,1
3,9.0,3.0,2.0031882776310477,608.6387634277344,0,7,0,1
4,12.0,4.0,2.0,598.905086517334,1,7,0,1
5,1.75,0.25,3.0588936890535683,912.245750427246,0,7,0,1
6,9.0,3.0,2.0031882776310477,796.4472770690918,0,7,0,1
7,3.75,0.25,4.058893689053568,1223.5286235809326,0,7,0,1
8,9.0,3.0,2.0031882776310477,642.9364681243896,0,7,0,1
9,9.0,3.0,2.0031882776310477,633.5256099700928,0,7,0,1
10,14.0,2.0,3.009586048829198,855.4420471191406,0,7,0,1
11,3.0,1.0,2.019365324866931,861.3948822021484,0,7,0,1
12,6.0,2.0,2.004800986263821,619.3380355834961,0,7,0,1
13,6.0,2.0,2.004800986263821,712.1548652648926,0,7,0,1
14,14.0,2.0,3.009586048829198,952.0425796508788,0,7,0,1
15,7.5,0.5,4.0636946753173895,1048.807144165039,0,7,0,1
16,7.5,0.5,4.0636946753173895,1125.2198219299316,0,7,0,1
17,3.75,0.25,4.058893689053568,1275.235652923584,0,7,0,1
18,15.0,1.0,4.026560826271135,964.4370079040528,1,7,0,1
19,6.0,2.0,2.004800986263821,861.6442680358887,0,7,0,1
20,14.0,2.0,3.009586048829198,841.5331840515137,0,7,0,1
21,14.0,2.0,3.009586048829198,742.2418594360352,0,7,0,1
22,3.75,0.25,4.058893689053568,1159.337043762207,0,7,0,1
23,3.5,0.5,3.0588936890535683,852.0636558532715,0,7,0,1
24,7.5,0.5,4.0636946753173895,865.9539222717285,0,7,0,1
25,1.75,0.25,3.0588936890535683,1092.1335220336914,1,7,0,1
26,7.0,1.0,3.0241663111307524,812.3605251312256,0,7,0,1
27,3.5,0.5,3.0588936890535683,975.2495288848876,0,7,0,1
28,11.25,0.75,4.016012317988631,811.1162185668945,0,7,0,1
29,7.0,1.0,3.0241663111307524,818.4247016906738,0,7,0,1
30,3.5,0.5,3.0588936890535683,1055.994987487793,0,7,0,1
31,3.75,0.25,4.058893689053568,1241.6002750396729,0,7,0,1
32,7.0,1.0,3.0241663111307524,823.4584331512451,0,7,0,1
33,6.0,2.0,2.004800986263821,560.9626770019531,0,7,0,1
34,3.0,1.0,2.019365324866931,776.4174938201904,0,7,0,1
35,3.0,1.0,2.019365324866931,694.0219402313232,0,7,0,1
36,15.0,1.0,4.026560826271135,1156.2018394470217,0,7,0,1
37,11.25,0.75,4.016012317988631,1010.1630687713624,0,7,0,1
38,3.5,0.5,3.0588936890535683,923.3872890472412,0,7,0,1
39,11.25,0.75,4.016012317988631,960.8464241027832,1,7,0,1
40,1.75,0.25,3.0588936890535683,1017.7731513977052,0,7,0,1
41,15.0,1.0,4.026560826271135,1187.1862411499023,0,7,0,1
42,14.0,2.0,3.009586048829198,911.2768173217772,0,7,0,1
43,1.75,0.25,3.0588936890535683,1401.991605758667,0,7,0,1
44,12.0,4.0,2.0,734.9519729614258,0,7,0,1
45,12.0,4.0,2.0,625.3805160522461,1,7,0,1
46,9.0,3.0,2.0031882776310477,132.1854591369629,1,7,0,1
47,12.0,4.0,2.0,1179.0916919708252,0,7,0,1
48,7.0,1.0,3.0241663111307524,918.1685447692872,1,7,0,1
49,7.5,0.5,4.0636946753173895,1246.065378189087,0,7,0,1
50,7.5,0.5,4.0636946753173895,803.4775257110596,0,7,0,1
51,3.0,1.0,2.019365324866931,791.5966510772705,0,7,0,1
52,7.0,1.0,3.0241663111307524,795.3593730926514,0,7,0,1
53,15.0,1.0,4.026560826271135,1078.7014961242676,0,7,0,1
54,1.75,0.25,3.0588936890535683,938.1518363952636,1,7,0,1
55,11.25,0.75,4.016012317988631,924.5717525482178,0,7,0,1
56,11.25,0.75,4.016012317988631,1092.0414924621582,0,7,0,1
57,3.5,0.5,3.0588936890535683,1088.1526470184326,0,7,0,1
58,3.75,0.25,4.058893689053568,1575.5577087402344,0,7,0,1
59,12.0,4.0,2.0,965.013027191162,0,7,0,1
0,3.0,1.0,2.019365324866931,856.065034866333,1,7,0,1
1,15.0,1.0,4.026560826271135,680.6716918945312,0,7,0,1
2,15.0,1.0,4.026560826271135,632.6289176940918,0,7,0,1
3,12.0,4.0,2.0,545.9303855895996,0,7,0,1
4,14.0,2.0,3.009586048829198,512.7785205841064,0,7,0,1
5,3.5,0.5,3.0588936890535683,586.2257480621338,0,7,0,1
6,9.0,3.0,2.0031882776310477,567.6403045654297,0,7,0,1
7,7.0,1.0,3.0241663111307524,517.2872543334961,1,7,0,1
8,3.5,0.5,3.0588936890535683,495.2507019042969,0,7,0,1
9,14.0,2.0,3.009586048829198,525.0694751739502,0,7,0,1
10,9.0,3.0,2.0031882776310477,442.72851943969727,0,7,0,1
11,1.75,0.25,3.0588936890535683,546.36549949646,1,7,0,1
12,9.0,3.0,2.0031882776310477,462.8121852874756,0,7,0,1
13,6.0,2.0,2.004800986263821,426.1407852172851,0,7,0,1
14,6.0,2.0,2.004800986263821,530.7490825653076,0,7,0,1
15,1.75,0.25,3.0588936890535683,532.3328971862793,1,7,0,1
16,3.5,0.5,3.0588936890535683,465.2245044708252,0,7,0,1
17,9.0,3.0,2.0031882776310477,565.7641887664795,0,7,0,1
18,1.75,0.25,3.0588936890535683,414.2487049102783,1,7,0,1
19,12.0,4.0,2.0,497.1246719360352,0,7,0,1
20,9.0,3.0,2.0031882776310477,429.3556213378906,0,7,0,1
21,7.5,0.5,4.0636946753173895,514.1422748565674,1,7,0,1
22,3.5,0.5,3.0588936890535683,509.8726749420166,0,7,0,1
23,6.0,2.0,2.004800986263821,466.7198657989502,0,7,0,1
24,15.0,1.0,4.026560826271135,683.9382648468018,1,7,0,1
25,7.5,0.5,4.0636946753173895,586.8716239929199,1,7,0,1
26,11.25,0.75,4.016012317988631,677.8867244720459,0,7,0,1
27,14.0,2.0,3.009586048829198,542.3502922058105,0,7,0,1
28,7.0,1.0,3.0241663111307524,894.5977687835693,0,7,0,1
29,12.0,4.0,2.0,631.0434341430664,0,7,0,1
30,3.5,0.5,3.0588936890535683,514.7590637207031,1,7,0,1
31,7.0,1.0,3.0241663111307524,495.4531192779541,1,7,0,1
32,7.0,1.0,3.0241663111307524,498.98433685302734,0,7,0,1
33,11.25,0.75,4.016012317988631,468.43791007995605,0,7,0,1
34,14.0,2.0,3.009586048829198,528.0709266662598,0,7,0,1
35,3.0,1.0,2.019365324866931,496.6554641723633,0,7,0,1
36,1.75,0.25,3.0588936890535683,488.1470203399658,1,7,0,1
37,11.25,0.75,4.016012317988631,596.1766242980957,1,7,0,1
38,12.0,4.0,2.0,464.3402099609375,0,7,0,1
39,1.75,0.25,3.0588936890535683,545.3784465789795,1,7,0,1
40,11.25,0.75,4.016012317988631,658.1377983093262,0,7,0,1
41,3.75,0.25,4.058893689053568,478.168249130249,1,7,0,1
42,15.0,1.0,4.026560826271135,634.4411373138428,0,7,0,1
43,3.0,1.0,2.019365324866931,694.3435668945312,1,7,0,1
44,7.0,1.0,3.0241663111307524,507.4312686920166,0,7,0,1
45,11.25,0.75,4.016012317988631,482.7513694763184,1,7,0,1
46,12.0,4.0,2.0,741.7192459106445,0,7,0,1
47,3.75,0.25,4.058893689053568,617.5963878631592,1,7,0,1
48,14.0,2.0,3.009586048829198,546.5161800384521,0,7,0,1
49,3.0,1.0,2.019365324866931,482.471227645874,0,7,0,1
50,6.0,2.0,2.004800986263821,564.7995471954346,0,7,0,1
51,3.75,0.25,4.058893689053568,550.8677959442139,1,7,0,1
52,3.0,1.0,2.019365324866931,565.1123523712158,1,7,0,1
53,3.75,0.25,4.058893689053568,547.2733974456787,1,7,0,1
54,6.0,2.0,2.004800986263821,570.8217620849609,0,7,0,1
55,15.0,1.0,4.026560826271135,724.6403694152832,0,7,0,1
56,3.75,0.25,4.058893689053568,552.1321296691895,0,7,0,1
57,7.5,0.5,4.0636946753173895,600.332498550415,0,7,0,1
58,7.5,0.5,4.0636946753173895,666.3050651550293,1,7,0,1
59,7.5,0.5,4.0636946753173895,525.4220962524414,0,7,0,1
0,3.0,1.0,2.019365324866931,699.7191905975342,0,8,1,0
1,12.0,4.0,2.0,584.2537879943848,0,8,1,0
2,7.0,1.0,3.0241663111307524,617.6548004150391,0,8,1,0
3,1.75,0.25,3.0588936890535683,868.3788776397705,1,8,1,0
4,1.75,0.25,3.0588936890535683,976.8795967102052,0,8,1,0
5,6.0,2.0,2.004800986263821,652.191162109375,0,8,1,0
6,15.0,1.0,4.026560826271135,706.6226005554199,0,8,1,0
7,14.0,2.0,3.009586048829198,613.5578155517578,0,8,1,0
8,7.5,0.5,4.0636946753173895,1095.60227394104,1,8,1,0
9,3.5,0.5,3.0588936890535683,681.8299293518066,1,8,1,0
10,11.25,0.75,4.016012317988631,733.4105968475342,0,8,1,0
11,6.0,2.0,2.004800986263821,576.2357711791992,0,8,1,0
12,11.25,0.75,4.016012317988631,677.1500110626221,0,8,1,0
13,3.75,0.25,4.058893689053568,734.4875335693359,1,8,1,0
14,3.5,0.5,3.0588936890535683,724.4880199432373,1,8,1,0
15,11.25,0.75,4.016012317988631,788.292646408081,0,8,1,0
16,7.0,1.0,3.0241663111307524,581.8653106689453,0,8,1,0
17,7.5,0.5,4.0636946753173895,715.6202793121338,1,8,1,0
18,14.0,2.0,3.009586048829198,632.0414543151855,0,8,1,0
19,6.0,2.0,2.004800986263821,582.4971199035645,0,8,1,0
20,11.25,0.75,4.016012317988631,635.0288391113281,0,8,1,0
21,12.0,4.0,2.0,563.2522106170654,0,8,1,0
22,6.0,2.0,2.004800986263821,486.0563278198242,0,8,1,0
23,1.75,0.25,3.0588936890535683,563.8308525085449,1,8,1,0
24,14.0,2.0,3.009586048829198,693.1908130645752,0,8,1,0
25,9.0,3.0,2.0031882776310477,550.2219200134277,0,8,1,0
26,9.0,3.0,2.0031882776310477,537.8079414367676,0,8,1,0
27,3.75,0.25,4.058893689053568,864.7985458374023,1,8,1,0
28,1.75,0.25,3.0588936890535683,750.1213550567627,1,8,1,0
29,3.0,1.0,2.019365324866931,610.6276512145996,0,8,1,0
30,3.5,0.5,3.0588936890535683,576.5740871429443,1,8,1,0
31,7.5,0.5,4.0636946753173895,595.7534313201904,1,8,1,0
32,15.0,1.0,4.026560826271135,777.9941558837891,0,8,1,0
33,15.0,1.0,4.026560826271135,700.4280090332031,0,8,1,0
34,3.0,1.0,2.019365324866931,512.55202293396,0,8,1,0
35,9.0,3.0,2.0031882776310477,579.1549682617188,0,8,1,0
36,14.0,2.0,3.009586048829198,596.6322422027588,0,8,1,0
37,15.0,1.0,4.026560826271135,610.3515625,0,8,1,0
38,12.0,4.0,2.0,977.8144359588624,0,8,1,0
39,3.0,1.0,2.019365324866931,701.7474174499512,0,8,1,0
40,1.75,0.25,3.0588936890535683,646.8703746795654,1,8,1,0
41,3.75,0.25,4.058893689053568,990.8015727996826,1,8,1,0
42,12.0,4.0,2.0,599.078893661499,0,8,1,0
43,7.0,1.0,3.0241663111307524,717.4992561340332,1,8,1,0
44,7.5,0.5,4.0636946753173895,1019.8359489440918,1,8,1,0
45,9.0,3.0,2.0031882776310477,548.1538772583008,0,8,1,0
46,15.0,1.0,4.026560826271135,662.7213954925537,1,8,1,0
47,3.5,0.5,3.0588936890535683,697.2050666809082,1,8,1,0
48,7.0,1.0,3.0241663111307524,661.7739200592041,1,8,1,0
49,3.75,0.25,4.058893689053568,746.2658882141113,1,8,1,0
50,12.0,4.0,2.0,563.835620880127,0,8,1,0
51,7.5,0.5,4.0636946753173895,669.6655750274658,0,8,1,0
52,7.0,1.0,3.0241663111307524,615.3435707092285,1,8,1,0
53,3.75,0.25,4.058893689053568,613.0681037902832,0,8,1,0
54,6.0,2.0,2.004800986263821,549.8332977294922,0,8,1,0
55,11.25,0.75,4.016012317988631,665.7512187957764,1,8,1,0
56,3.0,1.0,2.019365324866931,612.149715423584,1,8,1,0
57,3.5,0.5,3.0588936890535683,816.0159587860107,1,8,1,0
58,9.0,3.0,2.0031882776310477,578.7570476531982,0,8,1,0
59,14.0,2.0,3.009586048829198,884.7157955169678,0,8,1,0
0,3.5,0.5,3.0588936890535683,1532.4482917785645,1,8,1,1
1,6.0,2.0,2.004800986263821,926.1746406555176,0,8,1,1
2,1.75,0.25,3.0588936890535683,1157.130002975464,1,8,1,1
3,9.0,3.0,2.0031882776310477,807.8622817993164,0,8,1,1
4,15.0,1.0,4.026560826271135,981.4202785491944,0,8,1,1
5,7.5,0.5,4.0636946753173895,1758.195161819458,0,8,1,1
6,14.0,2.0,3.009586048829198,793.0376529693604,0,8,1,1
7,7.5,0.5,4.0636946753173895,1505.728244781494,0,8,1,1
8,3.5,0.5,3.0588936890535683,961.9626998901368,1,8,1,1
9,6.0,2.0,2.004800986263821,1449.5995044708252,0,8,1,1
10,11.25,0.75,4.016012317988631,1209.230899810791,0,8,1,1
11,15.0,1.0,4.026560826271135,1500.974416732788,0,8,1,1
12,15.0,1.0,4.026560826271135,1069.2505836486816,0,8,1,1
13,9.0,3.0,2.0031882776310477,928.1933307647704,0,8,1,1
14,3.0,1.0,2.019365324866931,746.1044788360596,0,8,1,1
15,12.0,4.0,2.0,912.7686023712158,0,8,1,1
16,6.0,2.0,2.004800986263821,807.6479434967041,0,8,1,1
17,14.0,2.0,3.009586048829198,1123.7452030181885,0,8,1,1
18,3.75,0.25,4.058893689053568,1709.1941833496094,0,8,1,1
19,9.0,3.0,2.0031882776310477,781.9433212280273,0,8,1,1
20,11.25,0.75,4.016012317988631,1142.3568725585938,0,8,1,1
21,7.0,1.0,3.0241663111307524,997.18976020813,0,8,1,1
22,6.0,2.0,2.004800986263821,844.6621894836426,0,8,1,1
23,11.25,0.75,4.016012317988631,1340.9178256988523,0,8,1,1
24,3.5,0.5,3.0588936890535683,1297.6734638214111,0,8,1,1
25,1.75,0.25,3.0588936890535683,1282.1075916290283,0,8,1,1
26,3.0,1.0,2.019365324866931,916.2299633026124,0,8,1,1
27,3.0,1.0,2.019365324866931,732.4361801147461,0,8,1,1
28,14.0,2.0,3.009586048829198,973.9336967468262,0,8,1,1
29,3.5,0.5,3.0588936890535683,1373.668193817139,0,8,1,1
30,6.0,2.0,2.004800986263821,881.6051483154297,0,8,1,1
31,9.0,3.0,2.0031882776310477,633.2216262817383,0,8,1,1
32,3.75,0.25,4.058893689053568,1534.0893268585205,0,8,1,1
33,15.0,1.0,4.026560826271135,1414.8666858673096,0,8,1,1
34,7.5,0.5,4.0636946753173895,1176.1090755462646,0,8,1,1
35,14.0,2.0,3.009586048829198,1038.8765335083008,0,8,1,1
36,7.0,1.0,3.0241663111307524,996.6795444488524,0,8,1,1
37,3.0,1.0,2.019365324866931,779.7155380249023,1,8,1,1
38,3.75,0.25,4.058893689053568,1405.7559967041016,0,8,1,1
39,11.25,0.75,4.016012317988631,1161.9653701782229,0,8,1,1
40,7.0,1.0,3.0241663111307524,1027.4436473846436,0,8,1,1
41,7.5,0.5,4.0636946753173895,1224.36785697937,0,8,1,1
42,7.0,1.0,3.0241663111307524,1059.863567352295,0,8,1,1
43,11.25,0.75,4.016012317988631,1262.2456550598145,0,8,1,1
44,12.0,4.0,2.0,761.7766857147217,0,8,1,1
45,3.5,0.5,3.0588936890535683,916.4505004882812,0,8,1,1
46,14.0,2.0,3.009586048829198,991.5735721588136,0,8,1,1
47,12.0,4.0,2.0,727.4174690246582,0,8,1,1
48,12.0,4.0,2.0,762.1133327484131,0,8,1,1
49,15.0,1.0,4.026560826271135,1114.7491931915283,0,8,1,1
50,7.0,1.0,3.0241663111307524,933.368444442749,0,8,1,1
51,9.0,3.0,2.0031882776310477,625.7987022399902,1,8,1,1
52,1.75,0.25,3.0588936890535683,1129.2927265167236,0,8,1,1
53,1.75,0.25,3.0588936890535683,1315.314769744873,0,8,1,1
54,12.0,4.0,2.0,250.98776817321777,1,8,1,1
55,1.75,0.25,3.0588936890535683,1489.7096157073977,1,8,1,1
56,3.0,1.0,2.019365324866931,794.2204475402832,0,8,1,1
57,3.75,0.25,4.058893689053568,1079.9169540405271,0,8,1,1
58,7.5,0.5,4.0636946753173895,1300.311803817749,0,8,1,1
59,3.75,0.25,4.058893689053568,1199.879169464111,0,8,1,1
